Date,equity,bond,gold,cash
2010-09-21,1905.739990234375,69.55422973632812,126.01000213623047,73.88451385498047
2010-09-22,1896.77001953125,69.66018676757812,126.19999694824219,73.88451385498047
2010-09-23,1880.969970703125,69.75906372070312,126.30000305175781,73.88451385498047
2010-09-24,1920.8399658203125,69.4129638671875,126.69000244140625,73.90067291259766
2010-09-27,1909.97998046875,69.94979095458984,126.72000122070312,73.90067291259766
2010-09-28,1919.5899658203125,70.18287658691406,127.8499984741211,73.88451385498047
2010-09-29,1914.8399658203125,70.01326751708984,127.94999694824219,73.88451385498047
2010-09-30,1908.949951171875,69.9285888671875,127.91000366210938,73.88451385498047
2010-10-01,1917.4200439453125,69.9660873413086,128.91000366210938,73.88451385498047
2010-10-04,1902.1500244140625,70.21390533447266,128.4600067138672,73.90067291259766
2010-10-05,1941.8199462890625,70.2280502319336,130.99000549316406,73.88451385498047
2010-10-06,1941.5,70.68115234375,131.80999755859375,73.88451385498047
2010-10-07,1938.31005859375,70.7519302368164,130.3699951171875,73.88451385498047
2010-10-08,1950.1800537109375,70.78022003173828,131.66000366210938,73.88451385498047
2010-10-11,1950.469970703125,70.85104370117188,132.2899932861328,73.88451385498047
2010-10-12,1957.9200439453125,70.64570617675781,131.9600067138672,73.88451385498047
2010-10-13,1972.0799560546875,70.64570617675781,134.07000732421875,73.88451385498047
2010-10-14,1964.9000244140625,70.24217987060547,134.75,73.90067291259766
2010-10-15,1968.8699951171875,69.93773651123047,133.67999267578125,73.88451385498047
2010-10-18,1983.1700439453125,70.2705307006836,134.27999877929688,73.90067291259766
2010-10-19,1951.6700439453125,70.5112075805664,130.11000061035156,73.88451385498047
2010-10-20,1972.510009765625,70.46875,131.32000732421875,73.88451385498047
2010-10-21,1976.1199951171875,70.07942199707031,129.47000122070312,73.88451385498047
2010-10-22,1980.8299560546875,70.1005859375,129.72999572753906,73.90067291259766
2010-10-25,1985.1099853515625,70.07942199707031,130.85000610351562,73.88451385498047
2010-10-26,1985.1300048828125,69.61217498779297,130.8800048828125,73.90067291259766
2010-10-27,1980.050048828125,69.20854949951172,129.52000427246094,73.90067291259766
2010-10-28,1982.449951171875,69.61217498779297,131.24000549316406,73.88451385498047
2010-10-29,1981.5899658203125,69.92363739013672,132.6199951171875,73.90067291259766
2010-11-01,1983.469970703125,69.80652618408203,131.9199981689453,73.90067291259766
2010-11-02,1998.8599853515625,70.04066467285156,132.49000549316406,73.86837768554688
2010-11-03,2006.5799560546875,70.26777648925781,131.57000732421875,73.88451385498047
2010-11-04,2045.6199951171875,70.83546447753906,136.02999877929688,73.88451385498047
2010-11-05,2053.77001953125,70.53744506835938,136.3800048828125,73.88451385498047
2010-11-08,2049.68994140625,70.55870819091797,137.77999877929688,73.88451385498047
2010-11-09,2033.8499755859375,69.96270751953125,135.58999633789062,73.88451385498047
2010-11-10,2043.1600341796875,70.2252197265625,137.24000549316406,73.88451385498047
2010-11-11,2034.47998046875,70.14716339111328,137.66000366210938,73.86837768554688
2010-11-12,2010.5699462890625,69.56527709960938,133.69000244140625,73.90067291259766
2010-11-15,2008.25,68.67110443115234,132.4199981689453,73.90067291259766
2010-11-16,1976.260009765625,69.18206787109375,130.97000122070312,73.90067291259766
2010-11-17,1977.0,68.98336029052734,130.3800048828125,73.90067291259766
2010-11-18,2007.3800048828125,68.8201675415039,132.08999633789062,73.88451385498047
2010-11-19,2012.5899658203125,68.96207427978516,132.1999969482422,73.88451385498047
2010-11-22,2009.52001953125,69.33111572265625,133.47999572753906,73.88451385498047
2010-11-23,1980.8900146484375,69.4730453491211,134.41000366210938,73.88451385498047
2010-11-24,2010.56005859375,68.72789764404297,134.17999267578125,73.90067291259766
2010-11-26,1996.030029296875,69.02596282958984,133.11000061035156,73.90067291259766
2010-11-29,1993.8299560546875,69.17496490478516,133.50999450683594,73.90067291259766
2010-11-30,1981.8399658203125,69.29560089111328,135.4199981689453,73.90067291259766
2010-12-01,2024.969970703125,68.38431549072266,135.3800048828125,73.88451385498047
2010-12-02,2050.9599609375,68.2136001586914,135.1999969482422,73.88451385498047
2010-12-03,2056.39990234375,68.2207260131836,138.07000732421875,73.90067291259766
2010-12-06,2053.800048828125,68.64754486083984,139.11000061035156,73.88451385498047
2010-12-07,2054.889892578125,67.50933074951172,136.5,73.88451385498047
2010-12-08,2063.030029296875,66.93312072753906,134.7899932861328,73.88451385498047
2010-12-09,2071.1201171875,67.07539367675781,135.3699951171875,73.90067291259766
2010-12-10,2083.570068359375,66.50634765625,135.41000366210938,73.90067291259766
2010-12-13,2084.0,66.71971893310547,136.0500030517578,73.90067291259766
2010-12-14,2085.929931640625,66.01546478271484,136.17999267578125,73.90067291259766
2010-12-15,2075.2900390625,65.7451171875,134.6999969482422,73.88451385498047
2010-12-16,2088.18994140625,66.13638305664062,133.80999755859375,73.88451385498047
2010-12-17,2089.949951171875,66.70545959472656,134.1999969482422,73.90067291259766
2010-12-20,2095.320068359375,66.69835662841797,135.11000061035156,73.90067291259766
2010-12-21,2108.260009765625,66.84062194824219,135.32000732421875,73.90067291259766
2010-12-22,2115.68994140625,66.65567779541016,135.0500030517578,73.88451385498047
2010-12-23,2112.3701171875,66.42090606689453,134.66000366210938,73.88451385498047
2010-12-27,2113.669921875,66.67704772949219,135.02000427246094,73.88451385498047
2010-12-28,2115.320068359375,65.97660827636719,137.22000122070312,73.90067291259766
2010-12-29,2117.830078125,66.71841430664062,137.7100067138672,73.88451385498047
2010-12-30,2114.699951171875,66.5829086303711,137.02999877929688,73.90067291259766
2010-12-31,2114.2900390625,66.91809844970703,138.72000122070312,73.88451385498047
2011-01-03,2138.300048828125,66.71131896972656,138.0,73.90067291259766
2011-01-04,2135.530029296875,66.8681411743164,134.75,73.90067291259766
2011-01-05,2146.5,66.14777374267578,134.3699951171875,73.90067291259766
2011-01-06,2142.760009765625,66.49020385742188,133.8300018310547,73.90067291259766
2011-01-07,2138.81005859375,66.93241882324219,133.5800018310547,73.88451385498047
2011-01-10,2135.860107421875,67.16067504882812,134.1199951171875,73.90067291259766
2011-01-11,2143.820068359375,66.89672088623047,134.91000366210938,73.90067291259766
2011-01-12,2163.360107421875,66.70411682128906,135.4600067138672,73.88451385498047
2011-01-13,2159.659912109375,67.15349578857422,134.0500030517578,73.88451385498047
2011-01-14,2175.679931640625,66.9680404663086,132.69000244140625,73.88451385498047
2011-01-18,2178.719970703125,66.80400848388672,133.42999267578125,73.88451385498047
2011-01-19,2156.969970703125,66.97516632080078,133.72000122070312,73.90067291259766
2011-01-20,2154.179931640625,66.45446014404297,131.1999969482422,73.90067291259766
2011-01-21,2159.429931640625,66.67562103271484,131.02999877929688,73.88451385498047
2011-01-24,2172.030029296875,66.68278503417969,130.36000061035156,73.88451385498047
2011-01-25,2172.669921875,67.0179443359375,130.10000610351562,73.90067291259766
2011-01-26,2181.919921875,66.61141204833984,131.16000366210938,73.88451385498047
2011-01-27,2186.929931640625,66.86103820800781,127.93000030517578,73.90067291259766
2011-01-28,2147.949951171875,67.16777038574219,130.27999877929688,73.88451385498047
2011-01-31,2164.39990234375,66.9038314819336,129.8699951171875,73.88451385498047
2011-02-01,2200.5400390625,66.59281921386719,130.8000030517578,73.88451385498047
2011-02-02,2194.93994140625,66.43545532226562,130.4499969482422,73.88451385498047
2011-02-03,2200.419921875,66.05648040771484,132.1999969482422,73.88451385498047
2011-02-04,2206.800048828125,65.6489486694336,131.66000366210938,73.90067291259766
2011-02-07,2220.60009765625,65.62030792236328,131.67999267578125,73.88451385498047
2011-02-08,2230.590087890625,65.16985321044922,133.13999938964844,73.88451385498047
2011-02-09,2224.639892578125,65.54163360595703,133.07000732421875,73.90067291259766
2011-02-10,2226.510009765625,65.32720184326172,132.85000610351562,73.88451385498047
2011-02-11,2239.080078125,65.62749481201172,132.32000732421875,73.88451385498047
2011-02-14,2244.889892578125,65.6489486694336,132.9499969482422,73.88451385498047
2011-02-15,2237.89990234375,65.7990493774414,133.97000122070312,73.90067291259766
2011-02-16,2252.300048828125,65.70614624023438,134.10000610351562,73.90067291259766
2011-02-17,2259.419921875,65.94925689697266,135.0399932861328,73.90067291259766
2011-02-18,2263.7900390625,65.9349365234375,135.41000366210938,73.88451385498047
2011-02-22,2217.35009765625,66.57138061523438,136.2899932861328,73.88451385498047
2011-02-23,2203.889892578125,66.40684509277344,137.50999450683594,73.90067291259766
2011-02-24,2202.22998046875,66.57843780517578,136.47999572753906,73.90067291259766
2011-02-25,2226.050048828125,66.79297637939453,137.3800048828125,73.90067291259766
2011-02-28,2238.550048828125,66.76439666748047,137.66000366210938,73.88451385498047
2011-03-01,2203.320068359375,66.84040069580078,140.02999877929688,73.88451385498047
2011-03-02,2207.239990234375,66.48921203613281,139.9199981689453,73.90067291259766
2011-03-03,2245.330078125,66.03770446777344,138.08999633789062,73.88451385498047
2011-03-04,2228.780029296875,66.51067352294922,139.35000610351562,73.90067291259766
2011-03-07,2210.260009765625,66.34586334228516,139.72000122070312,73.88451385498047
2011-03-08,2230.39990234375,66.18814086914062,139.36000061035156,73.88451385498047
2011-03-09,2227.699951171875,66.57521057128906,139.41000366210938,73.88451385498047
2011-03-10,2185.64990234375,67.14141082763672,137.77000427246094,73.88451385498047
2011-03-11,2201.81005859375,66.98370361328125,138.22000122070312,73.90067291259766
2011-03-14,2188.56005859375,67.13421630859375,138.86000061035156,73.90067291259766
2011-03-15,2164.06005859375,67.3779067993164,136.27000427246094,73.916748046875
2011-03-16,2121.93994140625,67.95126342773438,136.24000549316406,73.916748046875
2011-03-17,2150.429931640625,67.74342346191406,136.97000122070312,73.916748046875
2011-03-18,2159.68994140625,67.70040893554688,138.3699951171875,73.916748046875
2011-03-21,2192.090087890625,67.34925079345703,139.13999938964844,73.916748046875
2011-03-22,2184.570068359375,67.38507843017578,139.0500030517578,73.88451385498047
2011-03-23,2190.9599609375,67.29905700683594,140.33999633789062,73.90067291259766
2011-03-24,2211.419921875,66.9551010131836,139.22000122070312,73.88451385498047
2011-03-25,2218.419921875,66.77586364746094,139.25999450683594,73.88451385498047
2011-03-28,2212.320068359375,66.7973403930664,138.5399932861328,73.90067291259766
2011-03-29,2228.409912109375,66.60384368896484,138.2100067138672,73.88451385498047
2011-03-30,2243.550048828125,66.83321380615234,138.6699981689453,73.90067291259766
2011-03-31,2239.43994140625,66.66119384765625,139.86000061035156,73.88451385498047
2011-04-01,2250.580078125,66.8034439086914,139.1999969482422,73.88451385498047
2011-04-04,2251.639892578125,66.95437622070312,139.83999633789062,73.88451385498047
2011-04-05,2251.260009765625,66.61661529541016,142.0500030517578,73.88451385498047
2011-04-06,2257.110107421875,66.32918548583984,142.3800048828125,73.88451385498047
2011-04-07,2253.760009765625,66.33638000488281,142.50999450683594,73.90067291259766
2011-04-08,2244.739990234375,66.14234924316406,143.66000366210938,73.88451385498047
2011-04-11,2238.510009765625,66.22856903076172,142.63999938964844,73.88451385498047
2011-04-12,2221.1201171875,66.602294921875,141.61000061035156,73.90067291259766
2011-04-13,2221.77001953125,66.86099243164062,141.89999389648438,73.90067291259766
2011-04-14,2221.989990234375,66.63816833496094,143.80999755859375,73.88451385498047
2011-04-15,2230.699951171875,67.12684631347656,145.0500030517578,73.90067291259766
2011-04-18,2206.14990234375,67.29214477539062,145.92999267578125,73.88451385498047
2011-04-19,2218.860107421875,67.37838745117188,145.92999267578125,73.88451385498047
2011-04-20,2248.89990234375,67.11251068115234,146.5,73.88451385498047
2011-04-21,2260.840087890625,67.16278076171875,146.74000549316406,73.88451385498047
2011-04-25,2257.239990234375,67.39994049072266,146.8699951171875,73.88451385498047
2011-04-26,2277.510009765625,67.68741607666016,146.3800048828125,73.88451385498047
2011-04-27,2292.1298828125,67.49341583251953,149.1999969482422,73.88451385498047
2011-04-28,2300.4599609375,67.75208282470703,149.82000732421875,73.88451385498047
2011-04-29,2305.760009765625,67.88861083984375,152.3699951171875,73.88451385498047
2011-05-02,2301.719970703125,67.8676986694336,150.41000366210938,73.88451385498047
2011-05-03,2293.949951171875,68.0478286743164,149.8800048828125,73.88451385498047
2011-05-04,2278.6298828125,68.22074127197266,147.72999572753906,73.916748046875
2011-05-05,2258.080078125,68.55937194824219,143.47000122070312,73.916748046875
2011-05-06,2266.969970703125,68.59541320800781,145.3000030517578,73.916748046875
2011-05-09,2277.300048828125,68.69623565673828,147.3800048828125,73.916748046875
2011-05-10,2295.719970703125,68.3648681640625,147.89999389648438,73.916748046875
2011-05-11,2271.469970703125,68.60980224609375,146.5399932861328,73.916748046875
2011-05-12,2282.840087890625,68.45845794677734,146.58999633789062,73.916748046875
2011-05-13,2264.52001953125,68.72506713867188,145.6300048828125,73.90067291259766
2011-05-16,2250.610107421875,68.89080810546875,145.3699951171875,73.90067291259766
2011-05-17,2250.35009765625,69.092529296875,144.74000549316406,73.90067291259766
2011-05-18,2270.570068359375,68.69623565673828,145.60000610351562,73.88451385498047
2011-05-19,2275.7099609375,68.76831817626953,145.64999389648438,73.916748046875
2011-05-20,2258.2099609375,68.93399810791016,147.49000549316406,73.90067291259766
2011-05-23,2231.31005859375,69.02764129638672,147.8300018310547,73.90067291259766
2011-05-24,2229.489990234375,69.09969329833984,148.58999633789062,73.90067291259766
2011-05-25,2236.75,69.10694885253906,148.5800018310547,73.90067291259766
2011-05-26,2246.1298828125,69.48882293701172,148.22000122070312,73.90067291259766
2011-05-27,2255.739990234375,69.4815673828125,149.6999969482422,73.90067291259766
2011-05-31,2279.659912109375,69.58961486816406,149.63999938964844,73.90067291259766
2011-06-01,2227.9599609375,70.16315460205078,149.91000366210938,73.88451385498047
2011-06-02,2225.360107421875,69.74419403076172,149.5,73.88451385498047
2011-06-03,2203.81005859375,70.01863861083984,150.22000122070312,73.88451385498047
2011-06-06,2180.139892578125,69.9753189086914,150.47999572753906,73.88451385498047
2011-06-07,2178.14990234375,70.10533142089844,150.4199981689453,73.90067291259766
2011-06-08,2169.5,70.25704193115234,149.80999755859375,73.90067291259766
2011-06-09,2185.52001953125,69.9753189086914,150.55999755859375,73.88451385498047
2011-06-10,2155.0,70.19922637939453,149.24000549316406,73.90067291259766
2011-06-13,2157.14990234375,70.04755401611328,147.77000427246094,73.88451385498047
2011-06-14,2184.47998046875,69.49132537841797,148.6699981689453,73.90067291259766
2011-06-15,2146.449951171875,70.24259185791016,149.1199951171875,73.90067291259766
2011-06-16,2150.580078125,70.43757629394531,148.97000122070312,73.90067291259766
2011-06-17,2157.139892578125,70.38699340820312,149.94000244140625,73.90067291259766
2011-06-20,2168.800048828125,70.27867889404297,150.02999877929688,73.90067291259766
2011-06-21,2198.14990234375,70.18479919433594,150.75999450683594,73.88451385498047
2011-06-22,2184.030029296875,70.15589141845703,150.99000549316406,73.90067291259766
2011-06-23,2177.85009765625,70.52423858642578,148.33999633789062,73.90067291259766
2011-06-24,2152.31005859375,70.8204116821289,146.25999450683594,73.88451385498047
2011-06-27,2172.080078125,70.54595947265625,145.72999572753906,73.88451385498047
2011-06-28,2200.679931640625,69.89585876464844,146.24000549316406,73.88451385498047
2011-06-29,2219.199951171875,69.47695922851562,147.17999267578125,73.90067291259766
2011-06-30,2241.659912109375,69.2386474609375,146.0,73.90067291259766
2011-07-01,2274.260009765625,69.0655517578125,144.92999267578125,73.88451385498047
2011-07-05,2271.2900390625,69.49996948242188,147.6300048828125,73.88451385498047
2011-07-06,2274.419921875,69.62311553955078,148.91000366210938,73.90067291259766
2011-07-07,2298.31005859375,69.35516357421875,149.14999389648438,73.88451385498047
2011-07-08,2282.320068359375,70.09368896484375,150.25,73.88451385498047
2011-07-11,2241.070068359375,70.62944793701172,151.58999633789062,73.86837768554688
2011-07-12,2231.14990234375,70.7308578491211,152.77000427246094,73.88451385498047
2011-07-13,2238.2900390625,70.8466567993164,154.13999938964844,73.90067291259766
2011-07-14,2223.2900390625,70.44124603271484,154.5399932861328,73.90067291259766
2011-07-15,2235.64990234375,70.7308578491211,155.1999969482422,73.90067291259766
2011-07-18,2217.550048828125,70.68730926513672,156.57000732421875,73.90067291259766
2011-07-19,2253.7099609375,70.955322265625,154.66000366210938,73.90067291259766
2011-07-20,2252.52001953125,70.60773468017578,156.02000427246094,73.88451385498047
2011-07-21,2283.22998046875,70.21678924560547,154.8300018310547,73.88451385498047
2011-07-22,2285.340087890625,70.48461151123047,156.1199951171875,73.90067291259766
2011-07-25,2272.469970703125,70.26026153564453,157.33999633789062,73.90067291259766
2011-07-26,2263.14990234375,70.55702209472656,157.77000427246094,73.90067291259766
2011-07-27,2217.2900390625,70.44124603271484,157.19000244140625,73.90067291259766
2011-07-28,2210.330078125,70.57876586914062,157.32000732421875,73.90067291259766
2011-07-29,2196.080078125,71.43312072753906,158.2899932861328,73.90067291259766
2011-08-01,2187.0,71.69294738769531,157.72000122070312,73.90067291259766
2011-08-02,2131.10009765625,72.35347747802734,161.52000427246094,73.90067291259766
2011-08-03,2142.56005859375,72.4115219116211,161.49000549316406,73.90067291259766
2011-08-04,2040.199951171875,73.36952209472656,160.63999938964844,73.90067291259766
2011-08-05,2039.0400390625,72.52032470703125,161.75,73.90067291259766
2011-08-08,1903.469970703125,73.67440795898438,167.1199951171875,73.90067291259766
2011-08-09,1993.760009765625,74.10263061523438,168.61000061035156,73.90067291259766
2011-08-10,1906.530029296875,75.08236694335938,174.5800018310547,73.90067291259766
2011-08-11,1995.1400146484375,73.97919464111328,170.75,73.90067291259766
2011-08-12,2005.6700439453125,74.49449157714844,169.97000122070312,73.90067291259766
2011-08-15,2049.510009765625,74.21866607666016,171.8000030517578,73.90067291259766
2011-08-16,2029.9200439453125,74.559814453125,173.9199981689453,73.90067291259766
2011-08-17,2032.4100341796875,75.08236694335938,174.4199981689453,73.90067291259766
2011-08-18,1941.9200439453125,75.47432708740234,177.72000122070312,73.86837768554688
2011-08-19,1912.77001953125,75.55419158935547,179.9499969482422,73.90067291259766
2011-08-22,1913.27001953125,75.41629028320312,184.58999633789062,73.86837768554688
2011-08-23,1978.8900146484375,75.11141967773438,177.6699981689453,73.90067291259766
2011-08-24,2005.1300048828125,74.30581665039062,171.64999389648438,73.90067291259766
2011-08-25,1973.9599609375,74.76305389404297,172.36000061035156,73.86837768554688
2011-08-26,2004.1099853515625,75.00255584716797,177.47000122070312,73.90067291259766
2011-08-29,2061.050048828125,74.50904083251953,173.88999938964844,73.90067291259766
2011-08-30,2066.3701171875,75.02429962158203,179.10000610351562,73.90067291259766
2011-08-31,2076.780029296875,74.75580596923828,177.72000122070312,73.90067291259766
2011-09-01,2052.300048828125,75.35153198242188,177.8699951171875,73.90067291259766
2011-09-02,2000.5,76.04251098632812,183.24000549316406,73.90067291259766
2011-09-06,1985.6700439453125,76.14440155029297,182.89999389648438,73.88451385498047
2011-09-07,2043.050048828125,75.73705291748047,177.0800018310547,73.86837768554688
2011-09-08,2021.4200439453125,76.10803985595703,181.80999755859375,73.86837768554688
2011-09-09,1967.469970703125,76.47899627685547,180.6999969482422,73.88451385498047
2011-09-12,1981.300048828125,76.2462158203125,176.6699981689453,73.88451385498047
2011-09-13,2000.0799560546875,76.020751953125,178.5399932861328,73.86837768554688
2011-09-14,2027.0400390625,76.06436920166016,177.2100067138672,73.86837768554688
2011-09-15,2062.25,75.4970474243164,174.39999389648438,73.86837768554688
2011-09-16,2074.06005859375,75.64248657226562,176.02999877929688,73.86837768554688
2011-09-19,2053.739990234375,76.2607650756836,173.30999755859375,73.88451385498047
2011-09-20,2050.389892578125,76.36265563964844,175.77999877929688,73.88451385498047
2011-09-21,1990.199951171875,76.68993377685547,173.58999633789062,73.88451385498047
2011-09-22,1926.760009765625,77.4028549194336,169.0500030517578,73.86837768554688
2011-09-23,1938.72998046875,76.76270294189453,159.8000030517578,73.88451385498047
2011-09-26,1983.969970703125,76.44258880615234,157.5800018310547,73.88451385498047
2011-09-27,2005.18994140625,75.93342590332031,160.6300048828125,73.86837768554688
2011-09-28,1964.199951171875,75.94804382324219,156.22000122070312,73.88451385498047
2011-09-29,1980.22998046875,75.94804382324219,157.6999969482422,73.88451385498047
2011-09-30,1930.7900390625,76.4280776977539,158.05999755859375,73.88451385498047
2011-10-03,1875.949951171875,77.13584899902344,160.9600067138672,73.88451385498047
2011-10-04,1918.3900146484375,76.74227142333984,157.63999938964844,73.88451385498047
2011-10-05,1953.6700439453125,76.42149353027344,159.4600067138672,73.88451385498047
2011-10-06,1989.6099853515625,75.8894271850586,160.49000549316406,73.86837768554688
2011-10-07,1973.4200439453125,75.49583435058594,159.17999267578125,73.88451385498047
2011-10-10,2040.760009765625,74.7013931274414,163.27000427246094,73.86837768554688
2011-10-11,2041.9000244140625,74.9491958618164,162.10000610351562,73.88451385498047
2011-10-12,2062.219970703125,74.69412994384766,163.25999450683594,73.86837768554688
2011-10-13,2056.260009765625,74.99297332763672,162.3000030517578,73.88451385498047
2011-10-14,2091.989990234375,74.6212387084961,163.39999389648438,73.86837768554688
2011-10-17,2051.5400390625,75.10957336425781,162.6199951171875,73.86837768554688
2011-10-18,2093.429931640625,75.0293960571289,161.83999633789062,73.88451385498047
2011-10-19,2067.280029296875,75.14600372314453,159.8699951171875,73.88451385498047
2011-10-20,2076.75,74.99297332763672,157.77000427246094,73.88451385498047
2011-10-21,2115.860107421875,74.85444641113281,159.52000427246094,73.86837768554688
2011-10-24,2143.1298828125,74.8180160522461,161.02000427246094,73.86837768554688
2011-10-25,2100.169921875,75.45938873291016,165.58999633789062,73.88451385498047
2011-10-26,2122.320068359375,74.9054946899414,167.39999389648438,73.88451385498047
2011-10-27,2195.219970703125,74.00171661376953,169.5500030517578,73.86837768554688
2011-10-28,2196.1298828125,74.44628143310547,169.6199951171875,73.86837768554688
2011-10-31,2141.81005859375,75.44488525390625,167.33999633789062,73.8523178100586
2011-11-01,2081.969970703125,76.34967803955078,167.3800048828125,73.88451385498047
2011-11-02,2115.699951171875,76.16714477539062,169.05999755859375,73.86837768554688
2011-11-03,2155.8701171875,75.8093032836914,171.72000122070312,73.8523178100586
2011-11-04,2142.340087890625,76.03571319580078,170.85000610351562,73.86837768554688
2011-11-07,2156.0,76.12334442138672,174.97999572753906,73.88451385498047
2011-11-08,2182.610107421875,75.78003692626953,173.52999877929688,73.88451385498047
2011-11-09,2102.719970703125,76.45194244384766,172.07000732421875,73.86837768554688
2011-11-10,2121.139892578125,76.07951354980469,171.13999938964844,73.88451385498047
2011-11-11,2162.47998046875,75.72892761230469,173.9600067138672,73.86837768554688
2011-11-14,2142.090087890625,76.20365905761719,173.1999969482422,73.88451385498047
2011-11-15,2152.800048828125,76.10138702392578,173.36000061035156,73.86837768554688
2011-11-16,2117.639892578125,76.37895965576172,171.50999450683594,73.88451385498047
2011-11-17,2082.10009765625,76.53231811523438,167.10000610351562,73.88451385498047
2011-11-18,2081.419921875,76.24744415283203,167.6199951171875,73.88451385498047
2011-11-21,2042.7099609375,76.45928192138672,163.5,73.88451385498047
2011-11-22,2034.4100341796875,76.69300079345703,165.30999755859375,73.86837768554688
2011-11-23,1989.5400390625,76.95588684082031,164.8300018310547,73.88451385498047
2011-11-25,1984.5,76.46656799316406,163.39999389648438,73.88451385498047
2011-11-28,2042.800048828125,76.47390747070312,166.6300048828125,73.88451385498047
2011-11-29,2048.06005859375,76.32784271240234,166.8800048828125,73.8523178100586
2011-11-30,2137.080078125,75.88227081298828,170.1300048828125,73.86837768554688
2011-12-01,2133.070068359375,75.86035919189453,169.6300048828125,73.8523178100586
2011-12-02,2132.639892578125,76.19698333740234,169.82000732421875,73.86837768554688
2011-12-05,2154.679931640625,76.15308380126953,167.32000732421875,73.86837768554688
2011-12-06,2157.10009765625,75.9554672241211,168.17999267578125,73.88451385498047
2011-12-07,2162.070068359375,76.29936218261719,169.39999389648438,73.86837768554688
2011-12-08,2116.409912109375,76.68727111816406,165.97999572753906,73.86837768554688
2011-12-09,2152.14990234375,76.16040802001953,166.39999389648438,73.8523178100586
2011-12-12,2120.14990234375,76.42383575439453,161.99000549316406,73.8523178100586
2011-12-13,2102.14990234375,76.77503967285156,158.4499969482422,73.8523178100586
2011-12-14,2078.510009765625,77.0970687866211,152.88999938964844,73.86837768554688
2011-12-15,2085.43994140625,77.03111267089844,152.3300018310547,73.8523178100586
2011-12-16,2092.179931640625,77.40435028076172,155.22999572753906,73.86837768554688
2011-12-19,2067.669921875,77.66773986816406,154.8699951171875,73.86837768554688
2011-12-20,2129.669921875,76.96528625488281,156.97999572753906,73.86837768554688
2011-12-21,2133.860107421875,76.71650695800781,157.16000366210938,73.86837768554688
2011-12-22,2152.0400390625,76.8116455078125,156.0399932861328,73.86837768554688
2011-12-23,2171.5,76.49695587158203,156.30999755859375,73.86837768554688
2011-12-27,2171.7099609375,76.54024505615234,154.91000366210938,73.8523178100586
2011-12-28,2145.090087890625,77.02412414550781,151.02999877929688,73.85552215576172
2011-12-29,2168.1201171875,77.11936950683594,150.33999633789062,73.85552215576172
2011-12-30,2158.93994140625,77.39061737060547,151.99000549316406,73.85552215576172
2012-01-03,2192.39990234375,76.8994140625,155.9199981689453,73.83940887451172
2012-01-04,2193.280029296875,76.65751647949219,156.7100067138672,73.83940887451172
2012-01-05,2199.72998046875,76.67217254638672,157.77999877929688,73.83940887451172
2012-01-06,2194.97998046875,76.9727554321289,157.1999969482422,73.83940887451172
2012-01-09,2200.0,76.98741149902344,156.5,73.85552215576172
2012-01-10,2219.580078125,76.83345794677734,158.63999938964844,73.85552215576172
2012-01-11,2220.47998046875,77.28065490722656,159.6699981689453,73.83940887451172
2012-01-12,2225.739990234375,77.11936950683594,160.3800048828125,73.83940887451172
2012-01-13,2214.72998046875,77.46395111083984,159.25999450683594,73.83940887451172
2012-01-17,2222.590087890625,77.53719329833984,160.5,73.83940887451172
2012-01-18,2247.639892578125,77.29527282714844,161.60000610351562,73.83940887451172
2012-01-19,2258.800048828125,76.83345794677734,161.22000122070312,73.83940887451172
2012-01-20,2260.3701171875,76.569580078125,162.07000732421875,73.83940887451172
2012-01-23,2261.469970703125,76.40094757080078,163.16000366210938,73.83940887451172
2012-01-24,2259.219970703125,76.48894500732422,162.00999450683594,73.83940887451172
2012-01-25,2278.830078125,76.85546875,166.4199981689453,73.83940887451172
2012-01-26,2265.840087890625,77.26600646972656,167.27000427246094,73.83940887451172
2012-01-27,2262.35009765625,77.50057983398438,168.97000122070312,73.83940887451172
2012-01-30,2256.719970703125,77.76446533203125,168.02999877929688,73.85552215576172
2012-01-31,2255.68994140625,78.05770111083984,169.30999755859375,73.83940887451172
2012-02-01,2276.239990234375,77.7867202758789,169.55999755859375,73.83940887451172
2012-02-02,2278.919921875,77.89684295654297,171.0500030517578,73.83940887451172
2012-02-03,2312.489990234375,77.27999877929688,167.63999938964844,73.83940887451172
2012-02-06,2311.550048828125,77.49295806884766,167.17999267578125,73.85552215576172
2012-02-07,2316.27001953125,76.99356842041016,169.6999969482422,73.83940887451172
2012-02-08,2322.110107421875,77.03026580810547,168.5,73.85552215576172
2012-02-09,2325.56005859375,76.85404205322266,168.02000427246094,73.83940887451172
2012-02-10,2309.60009765625,77.28734588623047,167.13999938964844,73.85552215576172
2012-02-13,2325.81005859375,77.23590087890625,167.50999450683594,73.83940887451172
2012-02-14,2324.0,77.39745330810547,167.1199951171875,73.85552215576172
2012-02-15,2312.280029296875,77.45623779296875,168.11000061035156,73.83940887451172
2012-02-16,2338.1201171875,77.1037368774414,168.0,73.85552215576172
2012-02-17,2343.669921875,77.0229263305664,167.35000610351562,73.83940887451172
2012-02-21,2345.409912109375,76.74383544921875,171.02000427246094,73.83940887451172
2012-02-22,2337.669921875,77.04496765136719,172.94000244140625,73.83940887451172
2012-02-23,2348.110107421875,77.15511322021484,173.02000427246094,73.83940887451172
2012-02-24,2352.340087890625,77.21392822265625,172.22999572753906,73.85552215576172
